run_id,presentation_seed,position,activity_id,activity
run_034,2060,78,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,79,a_FR04,Students examine recommendations to provide government sponsorship for long-lifespan smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,80,a_BV98,Students examine recommendations to coordinate practical carpool travel for daily commutes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,81,a_II96,Students examine recommendations to target rules that ban clothes drying in publicly visible areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,82,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,83,a_QZ46,Students examine recommendations to establish local repair cafes for fixing broken smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,84,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,85,a_ZK08,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,86,a_EF74,Students examine recommendations to track heating costs using affordable home energy monitors and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,87,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,88,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,89,a_HN41,Students examine recommendations to offer options of free installation for bulk household insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_034,2060,90,a_MM25,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,1,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,2,a_IG69,Students examine recommendations to deploy products labels showing recycled plastic content ratios and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,3,a_FJ79,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,4,a_HN41,Students examine recommendations to offer options of free installation for bulk household insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,5,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,6,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,7,a_QA10,Students examine recommendations to actively source reclaimed steel for optimising home renovations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_035,2061,8,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.
